Uppsala universitetsbibliotek: C 61,100422.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Uppsala universitetsbibliotek: C 61,100422.xml,https://www.manuscripta.se/org/100003,Riksbankens jubileumsfond
Uppsala universitetsbibliotek: C 61,100422.xml,https://www.manuscripta.se/org/100006,Kungl. Vitterhets Historie och Antikvitets Akademien
Uppsala universitetsbibliotek: C 61,100422.xml,https://www.manuscripta.se/org/100011,Uppsala universitet
Kungliga biblioteket: A 54,100226.xml,https://www.manuscripta.se/org/100005,TTT: Text till tiden! Medeltida texter i kontext – då och nu
Kungliga biblioteket: A 54,100226.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: A 54,100226.xml,https://www.manuscripta.se/org/100003,Riksbankens jubileumsfond
Kungliga biblioteket: A 54,100226.xml,https://www.manuscripta.se/org/100006,Kungl. Vitterhets Historie och Antikvitets Akademien
Kungliga biblioteket: A 54,100226.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: A 54,100226.xml,https://www.manuscripta.se/org/100004,Stockholm: Kungliga biblioteket
Uppsala universitetsbibliotek: B 45,100390.xml,https://www.manuscripta.se/org/100005,TTT: Text till tiden! Medeltida texter i kontext – då och nu
Uppsala universitetsbibliotek: B 45,100390.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Uppsala universitetsbibliotek: B 45,100390.xml,https://www.manuscripta.se/org/100003,Riksbankens jubileumsfond
Uppsala universitetsbibliotek: B 45,100390.xml,https://www.manuscripta.se/org/100006,Kungl. Vitterhets Historie och Antikvitets Akademien
Uppsala universitetsbibliotek: B 45,100390.xml,https://www.manuscripta.se/org/100011,Uppsala universitet
Uppsala universitetsbibliotek: B 45,100390.xml,https://www.manuscripta.se/org/100104,Ängsö fidekommiss
Uppsala universitetsbibliotek: B 45,100390.xml,https://www.manuscripta.se/org/100097,Uppsala Universitetsbibliotek
Kungliga biblioteket: B 179 [2],100326.xml,https://www.manuscripta.se/org/100005,TTT: Text till tiden! Medeltida texter i kontext – då och nu
Kungliga biblioteket: B 179 [2],100326.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: B 179 [2],100326.xml,https://www.manuscripta.se/org/100003,Riksbankens jubileumsfond
Kungliga biblioteket: B 179 [2],100326.xml,https://www.manuscripta.se/org/100006,Kungl. Vitterhets Historie och Antikvitets Akademien
Kungliga biblioteket: B 179 [2],100326.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
Kungliga biblioteket: B 179 [2],100326.xml,https://www.manuscripta.se/org/100004,Stockholm: Kungliga biblioteket
Kungliga biblioteket: B 607,100345.xml,https://www.manuscripta.se/org/100005,TTT: Text till tiden! Medeltida texter i kontext – då och nu
Kungliga biblioteket: B 607,100345.xml,https://www.manuscripta.se/org/100004,Kungliga biblioteket
